date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,most_frequent_action
2014-06-24,2014-06-24,2014-06-25,MALE,29,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-06-27,-unknown-,29,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,ajax_refresh_subtotal
2014-06-24,2014-06-24,2014-06-24,FEMALE,28,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-07-05,-unknown-,66,basic,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,US,show
2014-06-24,2014-06-24,2014-06-28,FEMALE,72,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,ask_question
2014-06-24,2014-06-24,2014-07-08,MALE,25,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,authenticate
2014-06-24,2014-06-24,2014-11-06,MALE,37,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,search_results
2014-06-24,2014-06-24,2014-06-24,MALE,33,facebook,0,en,sem-brand,google,linked,Web,iPad,Mobile Safari,US,show
2014-06-24,2014-06-24,2015-05-12,MALE,42,basic,0,ko,direct,direct,untracked,Web,Windows Desktop,Chrome,US,search_results
2014-06-24,2014-06-24,2015-03-26,MALE,30,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,ask_question
2014-06-24,2014-06-24,2014-06-25,FEMALE,27,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,show
2014-06-24,2014-06-24,2015-06-17,FEMALE,39,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-06-24,2014-06-24,2014-06-24,-unknown-,38,google,12,en,direct,direct,untracked,Android,Android Phone,-unknown-,US,search
2014-06-24,2014-06-24,2014-06-25,FEMALE,34,basic,0,en,direct,direct,omg,Web,Windows Desktop,IE,US,index
2014-06-24,2014-06-24,2014-06-24,FEMALE,23,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,ES,show
2014-06-24,2014-06-24,2014-06-25,MALE,27,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,show
2014-06-24,2014-06-24,2014-06-25,FEMALE,52,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-06-24,-unknown-,27,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other,coupon_field_focus
2014-06-24,2014-06-24,2014-06-25,FEMALE,29,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-07-03,FEMALE,23,facebook,0,ko,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-06-28,MALE,32,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,other,search_results
2014-06-24,2014-06-24,2014-06-24,FEMALE,37,basic,25,en,direct,direct,linked,iOS,Mac Desktop,Chrome,US,search
2014-06-24,2014-06-24,2014-06-27,MALE,24,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,ES,edit
2014-06-24,2014-06-24,2014-06-27,FEMALE,20,basic,25,zh,direct,direct,untracked,iOS,iPhone,-unknown-,US,show
2014-06-24,2014-06-24,2014-06-24,MALE,25,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,dashboard
2014-06-24,2014-06-24,2014-06-24,-unknown-,41,basic,0,nl,direct,direct,untracked,Web,Windows Desktop,IE,NL,header_userpic
2014-06-24,2014-06-24,2014-10-04,FEMALE,23,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-06-24,MALE,36,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,other,search
2014-06-24,2014-06-24,2014-06-28,-unknown-,26,basic,0,en,sem-brand,google,linked,Web,Windows Desktop,Chrome,other,lookup
2014-06-24,2014-06-24,2014-09-05,MALE,74,facebook,0,en,sem-brand,bing,untracked,Web,Mac Desktop,Safari,ES,show
2014-06-24,2014-06-24,2015-05-04,FEMALE,38,facebook,0,en,direct,direct,untracked,Moweb,Other/Unknown,-unknown-,US,search
2014-06-24,2014-06-24,2014-06-26,MALE,36,basic,0,en,direct,direct,untracked,Web,Android Phone,Chrome Mobile,other,show
2014-06-24,2014-06-24,2014-07-05,MALE,23,basic,25,en,direct,direct,untracked,iOS,iPhone,Chrome Mobile,IT,show
2014-06-24,2014-06-24,2014-06-26,MALE,25,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-06-24,MALE,55,basic,0,en,sem-brand,google,untracked,Web,Other/Unknown,-unknown-,US,show
2014-06-24,2014-06-24,2015-01-02,FEMALE,25,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-06-24,2014-06-24,2015-04-17,FEMALE,42,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,update
2014-06-24,2014-06-24,2014-06-24,-unknown-,46,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-06-24,2014-06-24,2014-08-24,FEMALE,44,facebook,0,pt,direct,direct,product,Web,Mac Desktop,Chrome,other,dashboard
2014-06-24,2014-06-24,2014-07-10,FEMALE,21,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,FR,show
2014-06-24,2014-06-24,2014-06-24,FEMALE,33,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,edit
2014-06-24,2014-06-24,2014-06-24,-unknown-,45,basic,0,en,sem-non-brand,google,untracked,Web,Windows Desktop,IE,US,show
2014-06-24,2014-06-24,2014-06-24,-unknown-,26,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,ES,show
2014-06-24,2014-06-24,2014-06-24,-unknown-,26,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,requested
2014-06-24,2014-06-24,2014-07-11,-unknown-,28,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,identity
2014-06-24,2014-06-24,2014-06-24,FEMALE,30,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,show
2014-06-24,2014-06-24,2014-06-26,MALE,33,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,authenticate
2014-06-24,2014-06-24,2014-07-08,FEMALE,25,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,header_userpic
2014-06-24,2014-06-24,2014-07-26,FEMALE,32,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,dashboard
2014-06-24,2014-06-24,2014-07-09,FEMALE,34,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,US,message_to_host_focus
2014-06-24,2014-06-24,2014-06-24,-unknown-,42,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-06-26,FEMALE,58,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,ES,show
2014-06-24,2014-06-24,2014-07-28,-unknown-,26,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,FR,dashboard
2014-06-24,2014-06-24,2014-06-24,-unknown-,33,basic,25,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,US,show
2014-06-24,2014-06-24,2014-06-24,FEMALE,31,basic,0,fr,direct,direct,omg,Web,Windows Desktop,Firefox,US,identity
2014-06-24,2014-06-24,2014-06-30,FEMALE,30,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,cancellation_policies
2014-06-24,2014-06-24,2014-06-27,FEMALE,32,basic,0,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,US,header_userpic
2014-06-24,2014-06-24,2014-11-18,MALE,37,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,IT,show
2014-06-24,2014-06-24,2014-07-04,FEMALE,25,basic,0,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,US,show
2014-06-24,2014-06-24,2014-06-26,MALE,25,basic,0,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,CA,show
2014-06-24,2014-06-24,2014-08-05,MALE,30,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,show
2014-06-24,2014-06-24,2015-05-12,MALE,56,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,cancellation_policies
2014-06-24,2014-06-24,2014-06-26,FEMALE,36,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,CA,show
2014-06-24,2014-06-24,2014-06-24,FEMALE,26,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-06-24,2014-06-24,2015-02-12,FEMALE,23,facebook,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,US,show
2014-06-24,2014-06-24,2014-06-25,FEMALE,21,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,DE,show
2014-06-24,2014-06-24,2014-06-24,MALE,24,facebook,0,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,US,requested
2014-06-24,2014-06-24,2014-06-30,MALE,21,facebook,0,en,seo,facebook,untracked,Web,Mac Desktop,Chrome,FR,show
2014-06-24,2014-06-24,2014-06-24,FEMALE,30,facebook,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US,header_userpic
2014-06-24,2014-06-24,2014-07-26,MALE,29,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,ES,show
2014-06-24,2014-06-24,2014-06-24,-unknown-,36,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,qt2
2014-06-24,2014-06-24,2015-06-02,FEMALE,23,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-07-29,MALE,25,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,edit
2014-06-24,2014-06-24,2014-07-02,FEMALE,48,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,GB,show
2014-06-24,2014-06-24,2014-11-14,MALE,53,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,edit
2014-06-24,2014-06-24,2014-07-07,FEMALE,27,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-06-24,-unknown-,38,basic,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,US,show
2014-06-24,2014-06-24,2014-06-27,-unknown-,31,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,ajax_refresh_subtotal
2014-06-24,2014-06-24,2014-06-24,-unknown-,34,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,dashboard
2014-06-24,2014-06-24,2014-06-25,-unknown-,19,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,other,authenticate
2014-06-24,2014-06-24,2014-07-24,MALE,22,facebook,25,en,sem-brand,bing,omg,iOS,iPhone,Mobile Safari,US,show
2014-06-24,2014-06-24,2015-05-03,-unknown-,23,basic,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,US,active
2014-06-24,2014-06-24,2014-06-25,MALE,45,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,CA,show
2014-06-24,2014-06-24,2014-06-25,FEMALE,39,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,show
2014-06-24,2014-06-24,2014-06-25,-unknown-,61,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,qt2
2014-06-24,2014-06-24,2014-06-27,MALE,63,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,CA,edit
2014-06-24,2014-06-24,2014-06-24,MALE,33,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-06-24,FEMALE,28,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US,show
2014-06-24,2014-06-24,2014-06-24,FEMALE,38,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,qt2
2014-06-24,2014-06-24,2014-07-12,-unknown-,44,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,show
2014-06-24,2014-06-24,2014-07-02,MALE,48,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR,cancellation_policies
2014-06-24,2014-06-24,2014-06-24,MALE,40,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-12-11,MALE,34,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,index
2014-06-24,2014-06-24,2014-06-30,FEMALE,24,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,other,edit
2014-06-24,2014-06-24,2015-03-05,MALE,20,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,US,header_userpic
2014-06-24,2014-06-24,2015-05-21,FEMALE,31,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,index
2014-06-24,2014-06-24,2015-01-24,FEMALE,31,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-06-25,-unknown-,19,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,ES,search_results
2014-06-24,2014-06-24,2014-06-26,-unknown-,26,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,index
2014-06-24,2014-06-24,2014-06-25,FEMALE,34,google,12,en,direct,direct,untracked,Android,Android Phone,-unknown-,other,show
2014-06-24,2014-06-24,2014-06-24,MALE,28,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,US,show
2014-06-24,2014-06-24,2014-06-29,FEMALE,23,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,GB,show
2014-06-24,2014-06-24,2014-11-18,MALE,39,facebook,25,en,direct,direct,untracked,iOS,iPad,-unknown-,other,show
2014-06-24,2014-06-24,2014-06-25,MALE,32,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,IT,search_results
2014-06-24,2014-06-24,2015-05-21,FEMALE,44,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-06-24,2014-06-24,2015-01-07,FEMALE,32,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-07-21,MALE,35,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,ask_question
2014-06-24,2014-06-24,2014-06-24,FEMALE,34,basic,0,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,other,show
2014-06-24,2014-06-24,2014-06-25,FEMALE,52,basic,0,en,seo,google,untracked,Web,Mac Desktop,Chrome,CA,show
2014-06-24,2014-06-24,2014-08-27,FEMALE,51,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,IT,index
2014-06-24,2014-06-24,2014-06-25,FEMALE,27,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US,show
2014-06-24,2014-06-24,2015-04-16,MALE,32,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,index
2014-06-24,2014-06-24,2014-06-26,MALE,30,basic,0,en,direct,direct,linked,Web,Android Phone,Chrome Mobile,US,show
2014-06-24,2014-06-24,2014-06-24,-unknown-,34,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,ajax_photo_widget_form_iframe
2014-06-24,2014-06-24,2014-06-25,MALE,40,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,index
2014-06-24,2014-06-24,2014-06-27,FEMALE,34,basic,25,en,direct,direct,omg,iOS,Windows Desktop,Chrome,other,search_results
2014-06-24,2014-06-24,2014-06-25,MALE,32,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,message_to_host_change
2014-06-24,2014-06-24,2014-06-25,MALE,30,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-06-24,2014-06-24,2014-06-25,FEMALE,40,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,show
2014-06-24,2014-06-24,2014-07-09,FEMALE,37,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US,show
2014-06-24,2014-06-24,2014-06-29,MALE,58,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,FR,show
2014-06-24,2014-06-24,2014-07-18,FEMALE,28,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US,show
2014-06-24,2014-06-24,2014-07-08,MALE,41,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,show
2014-06-24,2014-06-24,2014-06-27,MALE,35,facebook,25,en,direct,direct,untracked,iOS,iPad,-unknown-,US,show
2014-06-24,2014-06-24,2014-06-26,FEMALE,27,basic,0,en,seo,facebook,untracked,Moweb,Other/Unknown,Chrome,US,show
2014-06-24,2014-06-24,2014-06-26,FEMALE,20,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,show
2014-06-24,2014-06-24,2014-06-25,FEMALE,28,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,ES,show
2014-06-24,2014-06-24,2014-06-25,MALE,25,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,show
2014-06-25,2014-06-25,2014-06-30,FEMALE,32,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,ajax_refresh_subtotal
2014-06-25,2014-06-25,2014-07-15,FEMALE,52,facebook,25,pt,direct,direct,untracked,iOS,iPad,-unknown-,US,active
2014-06-25,2014-06-25,2014-06-27,FEMALE,28,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,search
2014-06-25,2014-06-25,2014-08-18,-unknown-,36,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,search_results
2014-06-25,2014-06-25,2014-07-02,MALE,29,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,edit
2014-06-25,2014-06-25,2014-06-29,FEMALE,27,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,show
2014-06-25,2014-06-25,2014-07-13,FEMALE,36,facebook,25,en,direct,direct,untracked,iOS,iPad,-unknown-,IT,show
2014-06-25,2014-06-25,2014-06-25,-unknown-,31,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,ajax_photo_widget_form_iframe
2014-06-25,2014-06-25,2014-06-26,FEMALE,39,basic,23,en,direct,direct,untracked,Android,Windows Desktop,Chrome,US,search
2014-06-25,2014-06-25,2014-07-04,FEMALE,51,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,other,show
2014-06-25,2014-06-25,2014-06-25,-unknown-,50,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US,requested
2014-06-25,2014-06-25,2014-06-25,-unknown-,19,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,ES,search_results
2014-06-25,2014-06-25,2014-06-25,FEMALE,40,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,show
2014-06-25,2014-06-25,2014-09-23,MALE,25,facebook,23,en,direct,direct,untracked,Android,Android Phone,-unknown-,US,search
2014-06-25,2014-06-25,2014-07-03,FEMALE,41,facebook,0,en,direct,direct,omg,Web,Windows Desktop,Firefox,US,show
2014-06-25,2014-06-25,2014-08-21,-unknown-,27,basic,0,en,direct,direct,linked,Moweb,Android Phone,Chrome Mobile,US,show
2014-06-25,2014-06-25,2014-06-25,MALE,41,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,qt2
2014-06-25,2014-06-25,2014-06-25,MALE,24,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,show
2014-06-25,2014-06-25,2014-06-25,FEMALE,24,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,identity
2014-06-25,2014-06-25,2015-01-26,-unknown-,29,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,search_results
2014-06-25,2014-06-25,2014-07-01,-unknown-,25,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,US,ajax_refresh_subtotal
2014-06-25,2014-06-25,2014-06-25,FEMALE,26,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,PT,search_results
2014-06-25,2014-06-25,2014-06-26,FEMALE,27,basic,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,US,show
2014-06-25,2014-06-25,2014-06-25,FEMALE,29,basic,0,en,seo,google,linked,Web,iPad,Mobile Safari,US,show
2014-06-25,2014-06-25,2014-06-25,FEMALE,58,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,show
2014-06-25,2014-06-25,2014-08-02,FEMALE,39,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,index
2014-06-25,2014-06-25,2014-06-28,-unknown-,70,basic,0,en,remarketing,google,linked,Web,Windows Desktop,IE,US,qt2
2014-06-25,2014-06-25,2014-06-25,-unknown-,29,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show
2014-06-25,2014-06-25,2014-06-28,FEMALE,24,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,IT,dashboard
2014-06-25,2014-06-25,2014-06-25,-unknown-,59,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,show
2014-06-25,2014-06-25,2014-06-28,MALE,30,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,header_userpic
2014-06-25,2014-06-25,2014-07-10,MALE,26,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,reviews
2014-06-25,2014-06-25,2014-06-25,-unknown-,34,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US,show
2014-06-25,2014-06-25,2014-08-10,FEMALE,31,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR,show
2014-06-25,2014-06-25,2015-03-18,MALE,24,facebook,25,sv,direct,direct,untracked,iOS,iPhone,-unknown-,other,show
2014-06-25,2014-06-25,2014-06-30,MALE,33,facebook,25,en,direct,direct,linked,iOS,iPhone,Mobile Safari,US,search
2014-06-25,2014-06-25,2014-08-15,MALE,32,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-06-25,2014-06-25,2014-12-29,FEMALE,33,basic,23,en,direct,direct,untracked,Android,Android Tablet,-unknown-,ES,active
2014-06-25,2014-06-25,2014-06-25,MALE,25,basic,0,en,seo,facebook,untracked,Web,Mac Desktop,Chrome,US,show
2014-06-25,2014-06-25,2014-09-10,MALE,35,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show
2014-06-25,2014-06-25,2014-06-26,FEMALE,44,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,show
2014-06-25,2014-06-25,2014-07-01,MALE,29,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,search_results
2014-06-25,2014-06-25,2015-01-12,FEMALE,31,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,show
2014-06-25,2014-06-25,2014-06-30,FEMALE,25,basic,25,zh,direct,direct,untracked,iOS,iPhone,-unknown-,US,payment_methods
2014-06-25,2014-06-25,2014-08-24,FEMALE,28,basic,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,other,show
2014-06-25,2014-06-25,2014-06-26,FEMALE,40,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-06-25,2014-06-25,2014-06-25,-unknown-,33,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,ajax_photo_widget_form_iframe
2014-06-25,2014-06-25,2014-07-08,FEMALE,51,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US,show
2014-06-25,2014-06-25,2014-06-27,MALE,56,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,US,edit
2014-06-25,2014-06-25,2014-07-21,FEMALE,29,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,show
2014-06-25,2014-06-25,2014-06-25,MALE,29,basic,0,en,seo,facebook,linked,Web,Mac Desktop,Chrome,other,show
2014-06-25,2014-06-25,2014-06-25,FEMALE,30,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,show
2014-06-25,2014-06-25,2014-06-25,MALE,25,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,show
2014-06-25,2014-06-25,2014-06-25,MALE,28,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,edit
2014-06-25,2014-06-25,2014-07-04,FEMALE,51,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show
2014-06-25,2014-06-25,2014-06-25,FEMALE,28,basic,25,en,direct,direct,untracked,iOS,Mac Desktop,Safari,US,show
2014-06-25,2014-06-25,2014-06-25,MALE,29,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,populate_from_facebook
2014-06-25,2014-06-25,2014-06-25,-unknown-,19,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US,phone_verification_error
2014-06-25,2014-06-25,2014-06-26,MALE,24,facebook,25,en,direct,direct,untracked,iOS,Windows Desktop,Chrome,US,show
2014-06-25,2014-06-25,2014-06-25,-unknown-,34,basic,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,US,index
2014-06-25,2014-06-25,2014-06-26,MALE,52,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,edit
2014-06-25,2014-06-25,2014-06-25,MALE,34,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,IT,search
2014-06-25,2014-06-25,2014-06-25,MALE,48,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,edit_verification
2014-06-25,2014-06-25,2014-06-29,MALE,48,facebook,25,en,direct,direct,untracked,iOS,iPad,-unknown-,US,show
2014-06-25,2014-06-25,2014-06-26,FEMALE,29,facebook,0,en,sem-brand,bing,omg,Moweb,iPhone,Mobile Safari,US,show
2014-06-25,2014-06-25,2014-08-12,FEMALE,26,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,update
2014-06-25,2014-06-25,2014-06-30,-unknown-,38,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,show
2014-06-25,2014-06-25,2015-03-23,MALE,38,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,edit
2014-06-25,2014-06-25,2014-06-27,-unknown-,34,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,show
2014-06-25,2014-06-25,2014-07-15,-unknown-,34,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,FR,show
2014-06-25,2014-06-25,2014-06-27,FEMALE,21,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,ajax_refresh_subtotal
2014-06-25,2014-06-25,2014-06-25,-unknown-,46,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,show
2014-06-25,2014-06-25,2014-06-26,FEMALE,33,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,show
2014-06-25,2014-06-25,2014-07-17,MALE,58,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,show
2014-06-25,2014-06-25,2014-06-26,-unknown-,19,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,FR,show
2014-06-25,2014-06-25,2014-12-05,FEMALE,23,facebook,25,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,US,show
2014-06-25,2014-06-25,2014-07-01,MALE,24,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,show
2014-06-25,2014-06-25,2014-07-09,-unknown-,30,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,search
2014-06-25,2014-06-25,2014-06-25,MALE,28,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,edit
2014-06-25,2014-06-25,2014-06-25,FEMALE,49,basic,25,en,direct,direct,linked,iOS,iPhone,Mobile Safari,US,search
