,most_frequent_secs_elapsed,age,most_frequent_action,most_frequent_action_detail,first_browser,gender,most_frequent_action_type,affiliate_channel,most_frequent_device_type,first_device_type,first_affiliate_tracked,language,signup_method,affiliate_provider,signup_app,signup_flow
52636,15.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
52637,153.0,47.0,114,81,9,1,8,6,6,3,6,6,0,6,2,0
52638,35.0,34.0,114,74,17,1,8,1,12,8,0,6,1,4,3,25
52639,1.0,24.0,109,81,0,0,8,1,2,0,6,6,2,4,0,12
52640,83.0,57.0,41,22,11,1,8,3,9,6,3,6,1,8,2,0
52641,453.0,29.0,41,22,5,1,8,6,9,6,0,6,1,8,2,0
52642,0.0,32.0,114,81,5,2,8,4,9,6,3,6,0,8,2,0
52643,0.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
52644,33.0,36.0,6,0,5,1,0,1,0,3,6,6,1,4,2,0
52645,174.0,28.0,114,69,0,0,8,1,11,7,6,6,0,4,3,25
52646,72.0,28.0,6,0,0,0,0,1,11,7,6,6,2,4,3,12
52647,18.0,28.0,114,48,9,0,8,6,6,3,0,6,0,8,2,0
52648,50.0,28.0,114,0,0,0,0,1,12,8,6,6,2,4,3,12
52649,71.0,26.0,58,39,23,2,8,4,6,3,3,6,1,8,2,0
52650,5.0,28.0,114,68,17,0,8,1,12,8,0,6,0,4,1,0
52651,0.0,28.0,109,81,0,0,8,1,2,0,6,6,0,4,0,23
52652,3.0,26.0,114,0,5,2,0,1,12,6,3,6,0,4,1,0
52653,67.0,44.0,114,74,17,1,8,1,12,8,6,6,0,4,3,25
52654,1478.0,28.0,57,49,17,0,8,5,11,7,3,6,0,8,2,0
52655,182.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
52656,18.0,28.0,114,48,0,0,8,1,2,0,6,6,2,4,0,12
52657,0.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
52658,29.0,27.0,92,0,11,2,0,1,9,6,6,6,0,4,2,0
52659,70.0,28.0,56,0,23,0,0,1,6,3,0,6,0,4,2,0
52660,28.0,45.0,110,81,5,1,2,1,6,3,6,6,1,4,2,0
52661,720.0,28.0,114,48,5,2,8,6,6,3,3,6,0,8,2,0
52662,12.0,28.0,87,83,23,0,8,6,6,3,0,6,0,8,2,0
52663,103.0,51.0,110,81,5,0,8,1,9,6,6,6,0,4,2,0
52664,20.0,28.0,114,74,0,0,8,1,12,8,6,6,2,4,3,12
52665,350.0,51.0,28,12,23,2,8,1,6,3,6,6,0,4,2,0
52666,204.0,25.0,58,0,5,2,0,6,6,3,0,6,1,8,2,0
52667,137.0,32.0,41,0,5,2,8,1,9,6,4,6,1,4,2,0
52668,39.0,27.0,110,81,5,1,2,1,9,6,5,6,0,4,2,0
52669,4.0,68.0,110,81,23,1,8,6,6,3,0,6,1,8,2,0
52670,27.0,19.0,114,48,5,0,8,6,9,6,0,6,0,8,2,0
52671,6.0,28.0,114,0,0,0,0,1,11,7,6,23,3,4,3,12
52672,34.0,28.0,114,81,23,0,8,4,6,3,0,6,0,8,2,0
52673,64.0,29.0,109,81,0,1,2,1,12,8,6,6,0,4,3,25
52674,37.0,28.0,110,81,9,0,8,1,6,3,3,6,0,4,2,0
52675,8.0,28.0,114,74,0,0,3,1,12,8,6,6,0,4,3,25
52676,825.0,40.0,58,0,5,2,8,1,6,3,6,6,1,4,2,0
52677,108.0,39.0,114,0,17,2,0,6,12,8,0,6,1,6,2,0
52678,1.0,35.0,45,23,5,1,8,1,6,3,4,6,0,4,2,0
52679,0.0,29.0,110,81,23,1,2,1,6,3,6,6,0,4,2,0
52680,40.0,28.0,6,0,0,0,8,1,2,0,6,6,2,4,0,12
52681,29.0,28.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
52682,0.0,62.0,57,0,17,1,8,4,6,7,6,6,0,8,2,0
52683,0.0,33.0,114,0,5,2,8,4,9,6,6,6,0,8,2,0
52684,107.0,21.0,114,74,0,1,8,1,12,8,6,6,0,4,3,25
52685,154.0,36.0,38,21,5,1,3,5,6,3,3,6,0,8,2,0
52686,139.0,28.0,58,81,23,0,8,0,6,3,3,6,0,8,2,0
52687,29.0,26.0,132,69,5,0,7,4,9,6,3,6,1,8,2,0
52688,93.0,48.0,114,48,17,0,8,1,11,8,6,6,0,4,2,0
52689,43.0,31.0,114,74,5,1,8,1,8,1,6,6,0,4,1,0
52690,97.0,28.0,114,81,11,0,8,6,8,1,0,6,0,1,2,0
52691,26.0,25.0,114,81,23,2,8,4,6,3,3,6,1,8,2,0
52692,16.0,45.0,114,0,23,0,8,1,6,3,0,6,0,4,2,0
52693,75.0,30.0,132,69,23,2,7,4,6,3,3,6,1,8,2,0
52694,5.0,28.0,110,81,9,0,2,4,9,6,3,6,0,8,2,0
52695,9.0,24.0,114,74,6,1,8,1,2,0,6,6,0,4,2,0
52696,60.0,27.0,114,48,5,1,8,6,6,3,0,23,1,8,2,0
52697,1.0,28.0,114,48,0,0,8,1,8,1,6,6,0,4,0,23
52698,3.0,21.0,58,23,9,1,8,6,9,6,3,6,0,6,2,0
52699,1.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
52700,23.0,28.0,114,74,0,0,3,1,12,8,6,6,0,4,3,25
52701,0.0,19.0,114,12,5,0,8,4,6,3,3,6,0,8,2,0
52702,670.0,71.0,41,22,17,0,8,1,11,7,6,6,0,4,2,0
52703,0.0,28.0,110,81,5,0,2,1,9,6,0,6,0,4,2,0
52704,105.0,31.0,114,0,17,0,8,6,12,8,6,6,0,6,3,25
52705,2.0,37.0,114,74,0,0,3,1,12,8,6,6,0,4,3,25
52706,3.0,22.0,6,0,0,1,0,1,12,8,6,6,1,4,3,25
52707,7.0,19.0,114,81,9,2,8,1,9,6,0,6,0,4,2,0
52708,14.0,28.0,129,81,5,0,8,4,6,3,3,6,0,8,2,0
52709,7.0,28.0,114,74,0,0,8,1,11,7,6,7,0,4,3,25
52710,2.0,32.0,132,69,0,2,7,1,12,8,6,6,1,4,3,25
52711,17.0,28.0,58,0,5,0,8,6,9,6,0,6,0,8,2,0
52712,4.0,30.0,109,81,0,2,2,1,12,8,6,6,1,4,3,25
52713,13.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
52714,23.0,30.0,122,0,5,2,0,1,2,6,0,13,1,4,0,23
52715,758.0,28.0,58,81,17,0,2,4,0,8,0,6,0,8,1,0
52716,23.0,34.0,66,73,0,2,8,1,12,8,6,23,0,4,3,25
52717,0.0,43.0,104,50,9,0,8,1,9,6,6,6,0,4,2,0
52718,7.0,25.0,114,0,9,1,0,1,9,6,0,4,0,4,2,0
52719,99.0,48.0,109,81,17,1,2,6,12,8,0,6,1,6,2,0
52720,16.0,23.0,114,48,5,1,8,1,6,3,0,6,1,4,2,0
52721,1.0,27.0,41,0,5,2,0,6,6,3,0,6,1,6,2,0
52722,4.0,28.0,53,26,17,0,8,4,11,7,3,6,0,8,2,0
52723,77.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
52724,70.0,22.0,114,74,17,2,8,6,12,8,0,6,1,6,2,0
52725,0.0,24.0,114,48,6,2,8,1,2,0,0,6,0,4,1,0
52726,45.0,28.0,114,81,23,0,8,1,6,3,6,6,0,4,2,0
52727,0.0,37.0,53,26,0,2,8,1,11,8,6,6,0,4,2,0
52728,14.0,27.0,73,0,23,2,8,6,6,3,0,6,1,6,2,0
52729,1.0,28.0,114,48,6,0,8,1,2,0,0,6,0,4,1,0
52730,80.0,25.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
52731,207.0,34.0,8,16,5,1,2,1,9,6,6,6,0,4,2,0
52732,882.0,28.0,38,21,11,0,3,1,9,6,6,6,0,4,2,0
52733,20.0,28.0,114,31,0,0,8,1,12,8,6,6,0,4,3,25
52734,1055.0,28.0,38,21,11,0,3,1,9,6,6,6,0,4,2,0
52735,1033.0,28.0,38,21,11,0,3,1,8,1,6,6,0,4,2,0
52736,8.0,20.0,110,81,9,2,8,2,9,6,4,6,1,12,2,0
52737,5.0,31.0,114,81,5,2,8,6,9,6,0,6,1,8,2,0
52738,1148.0,28.0,38,21,11,0,3,1,9,6,6,6,0,4,2,0
52739,691.0,28.0,41,22,11,0,8,1,9,6,6,6,0,4,2,0
52740,100.0,28.0,114,0,17,0,8,1,11,7,0,6,0,4,3,25
52741,962.0,28.0,41,22,11,0,8,1,9,6,6,6,0,4,2,0
52742,1461.0,28.0,38,21,11,0,3,1,9,6,6,6,0,4,2,0
52743,6.0,45.0,109,81,17,1,2,1,12,8,6,6,0,4,1,0
52744,917.0,28.0,41,22,11,0,8,1,9,6,6,6,0,4,2,0
52745,685.0,28.0,41,22,11,0,8,1,9,6,6,6,0,4,2,0
52746,9.0,48.0,114,48,5,1,8,6,6,3,0,6,0,8,2,0
52747,77.0,28.0,109,81,17,0,2,1,12,8,0,6,0,4,3,25
52748,24.0,28.0,58,81,5,0,8,6,9,6,0,6,0,8,2,0
52749,729.0,20.0,41,0,17,0,8,4,6,7,3,6,0,8,2,0
52750,21.0,29.0,114,74,17,1,8,1,12,8,0,6,1,4,3,25
52751,969.0,28.0,33,15,9,0,2,1,9,6,6,6,0,4,2,0
52752,1037.0,28.0,38,21,11,0,3,1,9,6,6,6,0,4,2,0
52753,109.0,21.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
52754,717.0,28.0,6,0,17,0,0,1,12,8,0,6,0,4,2,0
52755,77.0,20.0,114,35,5,1,8,4,6,3,3,6,1,8,2,0
52756,3.0,21.0,58,0,5,2,8,1,6,3,6,6,1,4,2,0
52757,32.0,28.0,6,0,0,0,8,1,2,0,6,14,2,4,0,12
52758,27.0,30.0,114,48,5,0,8,1,9,6,3,6,0,4,2,0
52759,89.0,28.0,58,39,9,0,8,4,9,6,3,23,0,8,2,0
52760,302.0,37.0,41,22,5,2,8,6,9,6,0,6,1,8,2,0
52761,354.0,25.0,114,48,0,1,8,1,2,0,6,6,0,4,0,23
52762,26.0,30.0,58,81,23,1,8,6,6,3,0,6,0,8,2,0
52763,18.0,43.0,114,48,23,1,8,6,6,3,0,6,1,8,2,0
52764,1062.0,22.0,110,81,23,0,2,6,6,3,0,6,0,8,2,0
52765,8.0,22.0,41,0,5,1,8,6,6,3,0,6,1,6,2,0
52766,7.0,28.0,6,0,0,0,0,1,2,0,6,6,2,4,0,12
52767,1.0,26.0,114,48,0,1,8,1,2,0,6,6,1,4,0,23
52768,884.0,28.0,41,22,11,0,8,1,9,6,6,6,0,4,2,0
52769,106.0,33.0,114,48,5,2,8,4,6,3,6,6,1,8,2,0
52770,4.0,22.0,114,0,11,2,8,6,9,6,6,6,1,6,2,0
52771,812.0,28.0,41,22,11,0,8,1,9,6,6,6,0,4,2,0
52772,24.0,28.0,109,81,16,0,2,1,8,1,6,6,0,4,1,0
52773,97.0,25.0,45,0,5,3,8,1,6,3,6,6,0,4,2,0
52774,2.0,19.0,114,0,0,1,0,1,12,8,6,6,1,4,3,25
52775,55.0,34.0,14,14,4,2,2,6,6,5,6,6,1,6,2,0
52776,104.0,33.0,6,0,0,2,0,1,11,7,6,6,1,4,3,25
52777,651.0,28.0,58,36,11,0,8,6,9,6,0,6,0,8,2,0
52778,652.0,23.0,114,0,5,2,8,6,6,3,0,6,0,8,2,0
52779,95.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
52780,78.0,24.0,114,81,9,1,8,1,9,6,6,6,0,4,2,0
52781,8.0,28.0,58,39,5,0,8,6,6,3,0,6,0,8,2,0
52782,206.0,22.0,41,22,23,2,8,6,6,3,0,6,0,8,2,0
52783,0.0,25.0,104,50,5,2,8,4,6,3,3,6,0,8,2,0
52784,12.0,28.0,58,0,11,0,0,1,9,6,0,6,0,4,2,0
52785,58.0,21.0,58,81,23,1,8,1,6,3,6,6,1,4,2,0
52786,75.0,28.0,114,48,2,0,8,6,2,0,6,6,0,6,1,0
52787,14.0,18.0,114,81,5,0,8,4,9,6,0,6,0,8,2,0
52788,0.0,28.0,114,40,5,0,8,6,6,3,0,6,0,8,2,0
52789,2.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
52790,78.0,27.0,114,81,5,1,8,4,9,6,3,6,1,8,2,0
52791,110.0,57.0,132,69,9,0,7,4,9,6,3,6,0,8,2,0
52792,1.0,28.0,114,48,0,0,8,1,2,0,6,6,2,4,0,12
52793,269.0,24.0,6,0,17,1,0,1,12,8,6,6,0,4,3,25
52794,22.0,28.0,114,74,0,0,8,1,12,8,6,6,2,4,3,12
52795,1074.0,28.0,6,0,17,0,0,1,12,8,0,6,0,4,2,0
52796,5.0,28.0,110,81,11,0,2,6,9,6,0,6,0,8,2,0
52797,13.0,28.0,110,81,17,0,2,6,11,7,0,6,0,8,2,0
52798,35.0,33.0,114,0,0,0,8,1,12,8,6,6,0,4,3,25
52799,13.0,28.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
52800,34.0,29.0,114,81,5,0,8,1,9,6,6,6,0,4,2,0
52801,184.0,27.0,41,22,5,2,8,1,9,6,6,6,0,4,2,0
52802,72.0,28.0,6,0,0,0,7,1,12,8,6,6,0,4,3,25
52803,54.0,51.0,114,48,0,1,8,1,2,0,6,23,0,4,0,23
52804,3908.0,47.0,132,69,17,1,7,4,11,7,3,6,0,8,2,0
52805,0.0,28.0,114,0,23,0,2,1,6,3,0,6,0,4,2,0
52806,0.0,28.0,104,0,17,0,8,1,11,7,6,6,0,4,2,0
52807,55.0,28.0,110,81,23,0,8,1,6,3,6,6,0,4,2,0
52808,11.0,27.0,6,0,0,1,0,1,12,8,6,6,0,4,3,25
52809,15000.0,28.0,114,38,5,0,4,1,9,6,3,6,0,4,2,0
52810,7820.0,38.0,114,81,11,2,8,6,9,6,6,6,0,8,2,0
52811,30.0,25.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
52812,45.0,28.0,114,81,11,0,8,1,9,6,6,6,0,4,2,0
52813,1.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
52814,11.0,33.0,114,0,0,2,8,1,2,0,6,6,1,4,0,23
52815,26.0,28.0,132,69,5,0,8,4,9,6,3,6,0,8,2,0
52816,13.0,28.0,114,81,17,0,8,1,6,8,0,6,0,4,1,0
52817,16.0,28.0,114,83,23,0,8,6,6,3,0,6,0,8,2,0
52818,0.0,28.0,110,81,5,0,2,6,9,6,0,6,0,8,2,0
52819,960.0,48.0,132,69,23,1,7,1,6,3,6,6,0,4,2,0
52820,254.0,45.0,21,0,5,1,0,6,9,6,0,6,1,8,2,0
52821,3.0,28.0,114,81,0,0,8,1,11,7,6,6,0,4,3,25
52822,16.0,28.0,41,22,20,0,8,1,7,5,6,6,0,4,2,0
52823,121.0,28.0,41,22,5,0,8,4,9,6,3,6,0,8,2,0
52824,13.0,28.0,114,48,5,0,8,1,9,6,3,23,0,4,2,0
52825,13.0,28.0,114,74,17,0,8,1,12,8,0,6,0,4,1,0
52826,338.0,24.0,41,22,5,2,8,1,6,6,6,6,0,4,2,0
52827,81.0,28.0,114,81,5,0,8,1,6,3,6,6,0,4,2,0
52828,54.0,28.0,114,74,17,0,8,1,12,8,0,6,0,4,3,25
52829,1.0,28.0,114,81,23,0,8,6,6,3,0,6,0,8,2,0
52830,9.0,28.0,114,81,11,0,8,4,9,6,3,6,0,8,2,0
52831,350.0,28.0,56,0,23,0,0,1,6,3,6,6,0,4,2,0
52832,11.0,28.0,58,39,5,0,8,4,9,6,3,6,0,8,2,0
52833,86.0,28.0,114,0,17,0,0,1,12,8,0,6,0,4,3,25
52834,72.0,21.0,114,48,5,1,8,4,9,6,0,6,0,8,2,0
52835,15.0,46.0,114,81,17,2,8,1,12,8,0,6,1,4,3,25
52836,42.0,44.0,41,22,17,2,8,4,9,8,6,6,1,8,2,0
52837,0.0,32.0,37,0,5,2,2,6,6,3,6,6,1,6,2,0
52838,4.0,28.0,114,81,0,0,8,1,12,8,6,6,0,4,3,25
52839,132.0,28.0,38,0,17,0,3,4,11,7,6,6,0,8,2,0
52840,360.0,22.0,41,22,5,2,8,1,6,3,6,6,1,4,2,0
52841,25.0,42.0,114,81,5,2,8,6,9,6,0,12,1,8,2,0
52842,523.0,26.0,114,48,5,2,8,4,6,3,3,6,0,8,2,0
52843,9.0,36.0,114,0,0,2,0,1,12,8,6,6,1,4,3,25
52844,51.0,24.0,114,48,23,2,8,1,6,3,6,6,0,4,2,0
52845,34.0,25.0,114,81,23,1,8,6,6,3,0,6,1,6,2,0
52846,239.0,33.0,114,48,0,2,8,1,2,0,6,6,1,4,0,23
52847,208.0,26.0,21,26,17,1,3,1,11,7,0,6,1,4,2,0
52848,0.0,39.0,104,50,5,0,8,6,9,6,0,6,0,8,2,0
52849,62.0,28.0,104,39,23,0,8,4,6,3,0,6,0,8,2,0
52850,658.0,29.0,114,81,23,2,8,4,6,3,3,6,1,8,2,0
52851,363.0,26.0,114,48,5,2,8,1,9,6,6,6,0,4,2,0
52852,1.0,27.0,114,48,11,1,8,1,9,6,3,6,1,4,2,0
52853,1.0,21.0,110,81,23,2,2,4,6,3,3,6,1,8,2,0
52854,4.0,28.0,114,0,23,0,8,4,6,3,0,6,0,8,2,0
52855,264.0,28.0,41,22,5,0,8,1,6,3,6,6,0,4,2,0
52856,3.0,42.0,114,0,0,0,0,1,12,8,6,6,0,4,3,25
52857,0.0,40.0,114,18,5,1,2,6,9,6,0,6,0,8,2,0
52858,364.0,22.0,128,0,5,1,0,6,9,6,0,6,0,6,2,0
52859,121.0,25.0,114,81,5,1,8,6,6,3,3,6,0,8,1,0
52860,31.0,38.0,114,0,0,2,0,1,12,8,6,6,1,4,3,25
52861,106.0,28.0,114,81,23,0,8,6,6,3,0,6,0,8,2,0
52862,654.0,36.0,132,69,5,2,7,1,6,3,0,6,0,4,2,0
52863,113.0,43.0,114,48,0,2,8,1,2,0,6,6,1,4,0,23
52864,41.0,28.0,114,74,5,1,8,1,6,3,6,6,1,4,2,0
52865,66.0,28.0,41,1,23,0,8,6,6,3,0,6,0,8,2,0
52866,19.0,33.0,109,81,0,2,2,1,12,8,6,6,0,4,3,25
52867,927.0,25.0,45,0,5,1,8,4,9,6,3,6,0,8,2,0
52868,38.0,41.0,132,69,9,2,8,4,6,3,3,6,0,8,2,0
52869,66.0,46.0,56,0,0,0,0,1,6,3,6,6,0,4,2,0
52870,2.0,28.0,114,81,2,0,8,6,2,0,0,6,1,6,2,0
52871,9.0,28.0,77,0,17,0,0,1,12,8,6,6,0,4,3,25
52872,655.0,47.0,53,39,9,0,8,1,6,3,6,6,0,4,2,0
52873,27.0,33.0,114,81,9,0,8,4,6,3,3,6,0,8,2,0
52874,12.0,24.0,114,81,5,1,8,4,9,6,3,6,1,8,2,0
52875,0.0,34.0,104,22,11,0,8,1,9,6,0,6,0,4,2,0
52876,103.0,28.0,6,0,17,0,0,1,12,8,6,6,0,4,2,0
52877,4.0,26.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
52878,267.0,36.0,114,48,23,0,8,1,6,3,3,6,0,4,2,0
52879,0.0,28.0,41,22,5,0,8,6,6,3,0,6,0,8,2,0
52880,5000.0,35.0,96,39,5,1,8,1,9,6,6,6,0,4,2,0
52881,265.0,43.0,21,26,5,1,3,1,9,6,3,6,1,4,2,0
52882,34.0,26.0,40,0,5,1,8,6,9,6,4,6,0,8,2,0
52883,61.0,28.0,114,48,5,0,2,6,9,6,0,6,0,8,2,0
52884,107.0,31.0,110,81,5,1,2,6,6,3,3,6,1,6,2,0
52885,592.0,31.0,110,81,5,0,2,4,9,6,3,6,0,8,2,0
52886,154.0,28.0,73,41,5,0,2,6,9,6,0,6,0,8,2,0
52887,27.0,41.0,114,81,9,2,8,1,9,6,0,6,0,4,2,0
52888,10.0,28.0,114,0,0,0,0,1,12,8,6,6,2,4,3,12
52889,0.0,28.0,41,22,5,0,8,4,6,3,3,6,0,8,2,0
52890,18.0,36.0,114,23,5,2,8,1,6,3,6,6,0,4,2,0
52891,57.0,30.0,114,81,9,2,8,1,9,6,6,6,1,4,2,0
52892,11.0,23.0,114,81,23,1,8,6,6,3,3,6,1,6,2,0
52893,4.0,36.0,114,74,17,1,8,4,12,8,3,6,0,1,1,0
52894,228.0,27.0,109,81,17,2,2,6,12,8,0,6,1,6,2,0
52895,9.0,28.0,114,74,17,0,3,4,12,8,3,6,0,1,3,25
52896,20.0,29.0,132,69,5,1,7,4,6,3,3,6,0,8,2,0
52897,0.0,52.0,104,50,5,2,8,1,9,6,6,6,0,4,2,0
52898,100.0,28.0,58,0,23,0,8,1,6,3,3,6,0,4,2,0
52899,22.0,28.0,114,0,17,0,0,4,12,8,3,6,0,1,3,25
52900,60.0,28.0,114,74,0,0,8,1,12,8,6,6,2,4,3,12
52901,436.0,28.0,41,22,5,0,8,1,6,3,6,6,0,4,2,0
52902,53.0,28.0,114,48,11,0,8,4,8,1,3,6,0,1,2,0
52903,13.0,28.0,114,48,2,0,8,1,2,0,0,6,0,4,1,0
52904,694.0,53.0,21,15,5,1,2,1,9,6,3,6,1,4,2,0
52905,168.0,46.0,45,23,9,2,8,4,9,6,3,6,1,8,2,0
52906,3.0,28.0,114,74,0,0,8,1,12,8,6,23,0,4,3,25
52907,0.0,26.0,6,0,0,2,0,1,12,8,6,6,1,4,3,25
52908,2.0,28.0,114,83,23,0,8,4,6,3,3,6,0,8,2,0
52909,0.0,59.0,104,50,9,2,8,1,6,3,6,6,0,4,2,0
52910,423.0,39.0,110,81,6,1,8,6,9,0,6,6,0,8,2,0
52911,1.0,61.0,114,48,0,1,8,1,2,0,6,6,0,4,0,23
52912,122.0,28.0,45,0,5,2,8,1,9,6,6,6,1,4,2,0
52913,107.0,28.0,57,0,23,0,8,4,6,3,0,6,0,8,2,0
52914,87.0,28.0,40,0,5,0,0,1,9,6,6,6,0,4,2,0
52915,8.0,41.0,114,81,5,0,8,6,9,6,0,6,0,8,2,0
52916,7.0,25.0,114,74,17,2,8,6,12,8,0,6,1,6,2,0
52917,23.0,51.0,114,81,17,0,2,4,9,8,0,6,0,8,2,0
52918,1085.0,28.0,114,81,5,0,8,1,9,6,6,6,0,4,2,0
52919,15.0,19.0,110,81,5,0,2,1,9,6,6,6,0,4,2,0
52920,16.0,28.0,58,81,5,0,8,4,9,6,3,6,0,8,2,0
52921,557.0,30.0,41,22,5,0,8,6,9,6,0,6,0,8,2,0
52922,104.0,50.0,58,81,23,1,3,4,6,3,3,6,1,1,2,0
52923,101.0,25.0,114,0,5,2,8,6,9,6,0,6,1,6,2,0
52924,70.0,28.0,41,22,11,0,8,1,9,6,4,6,0,4,2,0
52925,20.0,30.0,114,81,5,1,8,2,9,6,0,6,0,12,2,0
52926,741.0,36.0,46,56,9,1,8,1,9,6,6,6,0,4,2,0
52927,4.0,28.0,6,0,5,0,2,1,12,6,6,6,0,4,2,0
52928,685.0,19.0,132,69,5,0,7,1,6,3,6,6,0,4,2,0
52929,133.0,21.0,114,0,23,1,0,1,6,3,0,6,0,4,2,0
52930,8.0,20.0,114,0,9,2,8,6,6,3,0,6,0,8,2,0
52931,16.0,28.0,114,0,0,0,3,1,12,8,6,4,2,4,3,12
52932,4.0,31.0,114,81,17,1,8,1,12,8,0,6,0,4,1,0
52933,1.0,23.0,114,0,0,2,8,1,12,8,6,6,1,4,3,25
52934,73.0,19.0,114,0,5,1,8,1,9,6,0,6,0,4,2,0
52935,0.0,36.0,31,77,0,2,8,1,2,0,6,12,1,4,0,23
52936,567.0,28.0,58,81,23,0,8,4,6,3,3,6,0,8,2,0
52937,526.0,26.0,41,22,17,1,8,4,11,7,3,6,0,8,2,0
52938,109.0,28.0,38,21,5,0,3,4,6,3,3,6,0,8,2,0
52939,14.0,28.0,114,48,5,0,8,4,6,3,3,6,0,8,2,0
52940,12.0,35.0,114,81,5,1,8,5,6,3,6,6,0,8,2,0
52941,3.0,24.0,73,41,5,1,2,1,9,6,6,6,0,4,2,0
52942,5.0,27.0,114,0,6,0,3,1,2,0,0,6,0,4,1,0
52943,236.0,28.0,26,22,17,0,8,1,12,8,6,6,0,4,2,0
52944,0.0,45.0,41,22,5,0,8,6,6,3,0,6,0,8,2,0
52945,5.0,28.0,114,81,23,0,8,2,6,3,2,6,0,12,2,0
52946,22.0,45.0,114,81,5,1,8,6,6,3,0,6,0,8,2,0
52947,399.0,28.0,114,48,0,2,8,1,2,0,6,6,1,4,0,23
52948,75.0,28.0,6,0,0,0,0,1,2,0,6,6,2,4,0,12
52949,2532.0,28.0,38,21,5,0,3,1,9,6,0,6,0,4,2,0
52950,37.0,32.0,114,81,2,1,2,6,9,0,6,6,0,8,2,0
52951,23.0,28.0,109,81,17,0,2,1,12,8,0,6,0,4,3,25
52952,0.0,28.0,104,0,11,0,0,6,9,6,0,6,0,8,2,0
52953,0.0,28.0,37,0,5,0,2,1,6,3,6,6,0,4,2,0
52954,2.0,19.0,114,0,23,1,0,1,12,3,6,9,0,4,3,25
52955,20.0,28.0,114,74,0,0,8,1,11,7,6,6,0,4,3,25
52956,7.0,28.0,114,48,5,0,8,1,9,6,6,6,0,4,2,0
52957,52.0,28.0,114,48,5,0,8,4,9,6,3,6,0,8,2,0
52958,39.0,31.0,114,69,0,1,8,1,12,8,6,6,1,4,3,25
52959,47.0,28.0,53,26,5,0,2,1,6,3,6,6,0,4,2,0
52960,119.0,28.0,38,81,5,0,3,1,9,6,6,6,0,4,2,0
52961,10.0,33.0,109,81,17,2,2,1,12,8,6,6,1,4,3,25
52962,0.0,28.0,96,39,17,0,8,1,11,7,0,6,0,4,2,0
52963,12.0,28.0,114,0,17,0,0,1,11,7,3,6,0,4,2,0
52964,0.0,28.0,114,22,11,0,8,1,8,1,3,6,0,4,2,0
52965,102.0,38.0,6,0,0,1,0,1,12,8,6,6,1,4,3,25
52966,209.0,37.0,114,0,23,2,8,6,6,3,0,6,0,8,2,0
52967,50.0,64.0,56,0,17,1,8,6,9,7,3,6,1,6,2,0
52968,0.0,28.0,109,81,17,0,8,1,12,8,0,6,0,4,1,0
52969,134.0,28.0,114,48,0,0,8,1,2,0,6,9,0,4,0,23
52970,23.0,45.0,114,48,0,2,8,1,2,0,6,6,1,4,0,23
52971,25.0,28.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
52972,57.0,29.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
52973,46.0,42.0,106,75,0,0,3,1,12,8,6,6,0,4,3,25
52974,1.0,37.0,114,0,0,2,3,1,12,8,6,6,1,4,3,25
52975,80.0,28.0,114,0,5,0,2,1,9,6,6,6,0,4,2,0
52976,651.0,52.0,41,22,17,1,8,6,12,8,0,6,1,8,2,0
52977,8.0,28.0,114,26,17,0,8,1,11,7,6,6,0,4,2,0
52978,0.0,62.0,21,35,2,2,8,4,8,1,3,6,1,8,2,0
52979,232.0,28.0,132,69,5,0,7,6,6,3,0,6,0,8,2,0
52980,85.0,29.0,110,81,11,1,2,1,9,1,6,6,0,4,2,0
52981,0.0,33.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
52982,1.0,36.0,114,48,6,2,8,6,2,0,6,6,1,6,2,0
52983,4.0,28.0,114,0,0,0,8,1,12,8,6,6,0,4,3,25
52984,0.0,23.0,104,0,5,1,8,6,6,3,6,20,1,8,2,0
52985,1.0,30.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
52986,58.0,28.0,6,0,17,0,0,1,12,8,6,6,2,4,3,12
52987,9.0,31.0,114,74,0,2,3,1,12,8,6,6,0,4,3,25
52988,33.0,28.0,41,22,5,0,8,4,9,6,3,6,0,8,2,0
52989,7.0,28.0,114,48,9,0,8,4,6,3,3,6,0,8,2,0
52990,464.0,28.0,41,22,5,0,8,1,6,3,4,6,0,4,2,0
