,most_frequent_secs_elapsed,age,most_frequent_action,most_frequent_action_detail,first_browser,gender,most_frequent_action_type,affiliate_channel,most_frequent_device_type,first_device_type,first_affiliate_tracked,language,signup_method,affiliate_provider,signup_app,signup_flow
34768,0.0,37,114,0,0,0,7,2,6,8,6,5,0,3,2,0
34769,0.0,61,114,73,23,1,7,1,6,3,3,5,0,7,2,0
34770,0.0,53,114,43,17,1,3,5,10,7,0,5,1,7,2,0
34771,0.0,38,114,59,6,1,3,5,8,6,3,5,0,7,2,0
34772,0.0,35,114,73,23,2,7,2,6,3,5,5,0,3,2,0
34773,0.0,32,114,43,6,2,7,2,6,3,6,19,1,3,2,0
34774,0.0,23,114,43,6,1,2,2,8,6,6,5,0,3,2,0
34775,0.0,28,131,63,10,0,6,2,6,3,3,5,0,3,2,0
34776,0.0,50,48,21,23,2,7,2,6,3,6,5,0,3,2,0
34777,0.0,60,114,75,11,1,3,7,8,6,0,5,0,1,2,0
34778,0.0,65,114,68,0,1,3,2,10,7,6,5,0,3,3,25
34779,0.0,29,60,0,23,1,0,2,6,3,6,5,0,3,2,0
34780,0.0,25,114,43,6,2,7,2,8,6,0,5,0,3,2,0
34781,0.0,29,60,0,23,0,0,2,6,3,6,5,0,3,2,0
34782,0.0,22,106,45,6,1,7,2,6,3,6,5,0,3,2,0
34783,0.0,38,114,68,17,1,3,2,11,8,0,5,0,3,3,25
34784,0.0,23,106,0,23,1,7,5,6,3,3,5,1,7,2,0
34785,0.0,42,114,75,11,2,3,6,7,1,3,5,1,7,2,0
34786,0.0,22,114,43,6,1,7,2,6,3,0,5,0,3,2,0
34787,562.0,22,45,20,17,1,7,6,10,7,3,23,0,7,2,0
34788,0.0,43,131,63,17,0,7,5,8,8,6,5,0,7,2,0
34789,0.0,30,48,0,6,1,7,2,6,3,6,5,0,3,2,0
34790,0.0,27,114,0,10,2,7,5,8,6,3,5,0,7,2,0
34791,0.0,38,13,0,6,0,0,2,6,3,6,5,0,3,2,0
34792,0.0,28,119,59,6,0,3,5,8,6,3,5,0,7,2,0
34793,121.0,62,52,0,10,1,0,2,0,3,0,5,0,3,2,0
34794,0.0,32,114,73,6,1,7,2,6,3,6,5,1,3,2,0
34795,0.0,22,114,0,17,1,0,2,11,8,0,5,0,3,3,25
34796,0.0,30,114,0,0,1,3,2,11,8,6,5,1,3,3,25
34797,0.0,41,87,75,23,2,3,6,6,3,3,5,1,7,2,0
34798,0.0,32,13,0,6,0,0,2,8,6,6,5,0,3,2,0
34799,0.0,25,114,43,6,2,7,2,6,3,0,5,0,3,2,0
34800,0.0,30,62,73,23,2,7,2,6,3,6,5,0,3,2,0
34801,0.0,29,48,21,17,2,7,2,10,7,6,5,0,3,2,0
34802,0.0,25,114,43,10,1,3,2,6,3,6,5,1,3,2,0
34803,0.0,30,114,0,6,2,7,2,8,6,6,5,0,3,2,0
34804,0.0,41,114,43,17,1,3,5,10,7,3,5,1,7,2,0
34805,0.0,29,114,43,0,2,7,2,7,0,6,5,1,3,0,23
34806,0.0,31,114,43,6,2,3,3,8,6,5,5,1,12,2,0
34807,0.0,44,114,43,23,0,7,2,6,3,6,5,0,3,2,0
34808,0.0,34,114,73,23,2,7,2,11,3,3,5,1,3,2,0
34809,0.0,31,114,73,0,2,3,2,11,8,6,5,0,3,3,25
34810,0.0,25,114,43,6,1,7,2,8,6,0,5,0,3,2,0
34811,0.0,25,114,0,17,2,0,2,11,8,0,5,1,3,2,24
34812,0.0,32,114,59,6,1,7,2,6,3,3,5,1,3,2,0
34813,0.0,39,114,43,17,0,7,5,10,7,3,5,0,7,2,0
34814,0.0,21,114,43,6,1,7,2,8,6,0,3,1,3,2,0
34815,0.0,52,48,0,10,2,0,5,8,6,3,5,0,7,2,0
34816,0.0,30,114,43,10,2,7,2,8,6,6,5,0,3,2,0
34817,0.0,30,114,0,6,1,2,2,6,3,6,5,0,3,2,0
34818,0.0,23,114,68,0,1,7,2,11,8,6,5,1,3,3,25
34819,0.0,28,114,59,6,2,7,2,6,3,6,5,1,3,2,0
34820,0.0,34,114,0,6,2,0,2,11,6,6,5,1,3,3,25
34821,0.0,49,110,73,10,0,7,5,8,6,3,5,0,7,2,0
34822,57.0,41,24,25,10,1,3,5,6,3,3,5,1,7,2,0
34823,0.0,34,114,0,6,2,0,2,8,6,6,5,1,3,2,0
34824,0.0,42,62,37,0,0,7,2,6,8,6,5,0,3,3,25
34825,0.0,47,60,0,23,2,0,6,6,3,3,5,1,7,2,0
34826,0.0,22,114,43,17,1,3,5,10,7,3,5,0,7,2,0
34827,0.0,45,114,43,6,2,7,5,8,6,3,5,0,7,2,0
34828,0.0,26,114,43,6,1,7,5,8,6,3,5,0,7,2,0
34829,0.0,31,4,0,0,1,0,2,11,8,6,5,1,3,3,25
34830,0.0,28,62,37,23,1,7,2,6,3,6,5,0,3,2,0
34831,0.0,35,15,14,6,1,2,5,8,6,3,5,0,7,2,0
34832,0.0,52,114,43,11,1,7,5,8,6,3,5,1,7,2,0
34833,0.0,29,62,73,11,0,7,2,8,6,6,5,0,3,2,0
34834,0.0,35,114,68,0,1,7,2,11,8,6,5,1,3,3,25
34835,0.0,32,114,43,7,0,7,2,2,0,6,5,0,3,0,23
34836,0.0,64,114,43,11,1,7,5,8,6,6,5,1,7,2,0
34837,0.0,32,45,37,11,0,7,2,8,6,6,5,0,3,2,0
34838,0.0,34,60,0,23,1,0,2,6,3,6,5,0,3,2,0
34839,0.0,39,62,73,12,0,7,2,8,5,6,5,0,3,2,24
34840,0.0,40,114,0,23,1,7,5,6,3,0,5,1,1,2,0
34841,0.0,31,42,0,10,0,7,2,8,6,0,5,0,3,2,0
34842,0.0,51,114,73,11,2,7,5,8,6,6,5,0,7,2,0
34843,0.0,44,49,0,11,0,0,2,8,6,6,5,0,3,2,0
34844,0.0,51,62,0,10,2,7,5,6,3,3,5,0,7,2,0
34845,0.0,25,114,68,17,1,7,2,11,8,0,5,0,3,3,25
34846,0.0,29,60,0,6,0,0,2,6,6,6,5,0,3,2,0
34847,0.0,55,30,7,10,2,7,2,8,6,0,5,0,3,2,0
34848,0.0,52,87,75,10,2,7,6,8,6,3,5,0,7,2,0
34849,0.0,28,114,0,17,2,3,2,11,8,6,5,1,3,3,25
34850,0.0,38,114,43,0,3,7,2,11,8,6,5,1,3,3,25
34851,0.0,21,114,0,23,1,0,2,6,3,6,5,1,3,2,0
34852,0.0,24,62,0,23,1,7,2,6,3,0,5,1,3,2,0
34853,0.0,49,48,21,6,1,7,5,8,6,3,5,0,7,2,0
34854,0.0,19,56,25,10,2,6,2,6,3,6,5,0,3,2,0
34855,458.0,35,22,14,6,2,3,2,6,3,0,5,0,3,2,0
34856,0.0,26,114,73,10,0,7,5,8,6,3,8,0,7,2,0
34857,0.0,36,114,0,0,2,3,2,2,0,6,5,1,3,0,23
34858,0.0,40,48,0,23,0,7,5,6,3,0,5,0,1,2,0
34859,0.0,24,114,11,6,1,3,2,6,3,0,5,1,3,2,0
34860,0.0,29,43,19,6,0,6,2,8,6,3,5,0,3,2,0
34861,30.0,29,45,0,11,1,0,2,8,6,6,5,1,3,2,0
34862,0.0,21,114,0,17,1,7,2,8,8,6,8,0,3,2,0
34863,0.0,33,114,73,6,0,7,5,8,6,0,5,0,7,2,0
34864,0.0,24,114,68,6,2,7,7,6,3,0,5,1,7,2,0
34865,0.0,19,114,43,6,0,7,2,6,3,0,5,0,3,2,0
34866,0.0,30,110,73,10,2,2,5,8,6,3,5,0,7,2,0
34867,0.0,41,15,11,6,2,7,5,8,6,3,5,0,7,2,0
34868,0.0,34,114,37,6,0,7,2,8,6,4,5,0,3,2,0
34869,0.0,40,48,0,6,0,7,5,8,6,3,5,0,7,2,0
34870,0.0,33,48,0,6,2,7,5,8,6,3,5,0,7,2,0
34871,0.0,61,114,43,23,2,2,5,8,3,3,5,0,7,2,0
34872,0.0,28,4,0,17,1,0,2,11,8,6,5,1,3,3,25
34873,0.0,47,114,43,10,1,7,2,8,6,0,5,1,3,2,0
34874,0.0,20,62,73,6,1,7,5,6,3,3,5,1,7,2,0
34875,0.0,29,114,73,6,1,2,2,8,6,0,5,1,3,2,0
34876,0.0,27,131,63,6,0,6,2,6,3,0,5,0,3,2,0
34877,0.0,21,73,39,6,0,2,7,8,6,0,5,0,7,2,0
34878,0.0,29,114,73,23,0,7,5,6,3,6,5,0,7,2,0
34879,0.0,26,114,73,17,1,7,5,6,8,6,5,1,1,2,0
34880,0.0,46,60,0,6,0,0,2,6,6,6,5,0,3,2,0
34881,284.0,41,45,20,6,2,7,2,8,6,0,5,0,3,2,0
34882,0.0,61,106,45,11,2,7,2,8,6,6,5,0,3,2,0
34883,0.0,32,114,0,23,1,3,2,6,3,6,5,1,3,2,0
34884,0.0,32,114,43,23,0,7,5,6,3,3,5,0,7,2,0
34885,0.0,25,114,73,6,0,2,7,6,3,5,5,0,7,2,0
34886,0.0,39,106,45,10,1,7,2,6,3,6,5,0,3,2,0
34887,0.0,43,114,43,23,1,7,5,6,3,3,5,0,7,2,0
34888,0.0,38,109,73,17,1,2,2,11,8,0,5,0,3,3,25
34889,0.0,32,114,43,11,1,7,2,8,6,6,5,0,3,2,0
34890,0.0,60,131,66,10,1,6,6,8,6,3,5,0,7,2,0
34891,0.0,64,45,20,6,0,7,5,6,3,0,5,0,7,2,0
34892,0.0,55,114,73,10,2,7,2,8,6,6,5,0,3,2,0
34893,0.0,26,48,0,23,0,7,2,6,3,6,5,0,3,2,0
34894,0.0,19,131,63,0,0,6,2,11,8,6,5,0,3,3,25
34895,0.0,28,114,68,0,1,7,2,11,8,6,5,0,3,3,25
34896,0.0,28,114,0,6,0,7,2,6,3,3,5,0,3,2,0
34897,0.0,26,131,63,6,0,6,2,6,3,6,5,0,3,2,0
34898,0.0,26,114,43,6,2,3,5,6,3,3,5,1,7,2,0
34899,0.0,26,114,0,6,0,0,2,6,3,0,5,0,3,2,0
34900,0.0,37,110,0,23,2,0,2,6,3,6,5,1,3,2,0
34901,0.0,46,114,21,6,2,7,2,8,6,6,5,0,3,2,0
34902,0.0,45,131,63,23,0,6,2,6,3,5,5,0,3,2,0
34903,0.0,25,114,0,23,1,0,7,6,3,0,5,1,5,2,0
34904,0.0,31,114,68,6,2,7,2,8,6,6,5,0,3,2,0
34905,0.0,32,114,0,17,1,0,2,11,8,0,5,1,3,3,24
34906,775.0,49,60,0,17,0,0,6,10,7,3,5,0,7,2,0
34907,0.0,52,114,0,6,2,7,2,4,2,0,5,1,3,2,0
34908,0.0,38,114,0,6,0,7,7,8,6,0,5,0,7,2,0
34909,537.0,48,114,43,6,2,7,7,6,3,0,5,1,7,2,0
34910,0.0,42,114,73,0,2,7,2,11,8,6,14,0,3,3,25
34911,0.0,26,114,0,23,2,0,2,6,3,6,5,0,3,2,0
34912,0.0,19,114,0,23,1,7,2,6,3,6,5,0,3,2,0
34913,0.0,27,13,0,0,1,0,2,8,8,6,5,0,3,3,25
34914,0.0,24,15,11,6,1,7,3,8,6,5,5,1,12,2,0
34915,0.0,34,62,0,6,0,7,5,8,6,3,5,0,7,2,0
34916,0.0,26,24,32,6,2,6,2,6,3,6,5,1,3,2,0
34917,0.0,45,114,73,6,1,2,5,8,6,6,5,1,7,2,0
34918,0.0,31,50,0,6,1,7,2,8,6,0,5,0,3,2,0
34919,0.0,28,131,63,6,0,6,5,8,6,3,5,0,7,2,0
34920,0.0,53,114,75,17,1,3,2,8,8,6,5,0,3,2,0
34921,0.0,33,76,0,23,1,0,2,6,3,0,5,1,3,2,24
34922,0.0,45,114,73,6,2,7,2,8,6,0,5,0,3,2,0
34923,0.0,29,114,43,10,2,7,2,8,6,6,5,1,3,2,0
34924,0.0,31,48,0,10,1,7,2,6,3,6,5,1,3,2,0
34925,0.0,29,109,73,0,1,2,2,11,8,6,5,1,3,3,25
34926,0.0,47,114,11,6,1,7,7,8,6,0,5,1,7,2,0
34927,0.0,47,45,0,10,0,7,5,6,3,3,5,0,7,2,0
34928,0.0,36,114,63,23,1,7,2,6,3,0,5,1,3,2,0
34929,0.0,26,114,73,6,1,7,2,6,3,6,5,0,3,2,0
34930,0.0,44,114,0,11,2,0,2,8,6,6,5,0,3,2,0
34931,0.0,19,131,66,23,1,7,2,6,3,6,5,0,3,2,0
34932,0.0,30,114,43,6,1,7,2,6,3,6,5,1,3,2,0
34933,172.0,34,4,0,0,1,0,2,11,8,6,5,1,3,3,25
34934,0.0,33,50,0,23,1,0,2,6,3,6,5,1,3,2,0
34935,0.0,35,114,75,11,1,3,2,8,6,6,5,0,3,2,0
34936,254.0,34,22,37,6,2,7,2,6,3,0,5,1,3,2,0
34937,0.0,31,49,0,10,1,0,2,8,6,0,5,0,3,2,0
34938,0.0,47,62,73,23,0,7,5,6,3,0,5,0,7,2,0
34939,0.0,42,131,66,6,2,6,5,6,3,3,5,0,7,2,0
34940,0.0,40,4,0,0,2,0,2,2,0,6,5,0,3,0,23
34941,0.0,38,114,43,2,1,7,5,8,0,6,5,0,7,2,0
34942,0.0,23,109,73,0,1,2,2,11,8,6,23,0,3,3,25
34943,0.0,35,49,0,6,2,0,2,6,3,6,5,0,3,2,0
34944,0.0,27,114,0,0,2,0,2,11,8,6,5,1,3,3,25
34945,0.0,26,114,73,10,1,7,2,8,6,6,5,1,3,2,0
34946,0.0,36,62,73,11,1,2,2,8,6,6,5,0,3,2,0
34947,0.0,30,114,68,0,2,7,5,8,8,6,5,0,7,2,0
34948,288.0,34,75,28,6,2,7,2,8,6,0,5,0,3,2,0
34949,620.0,29,37,13,6,2,2,2,8,6,0,14,0,3,2,0
34950,0.0,25,110,73,6,2,7,2,6,3,6,5,1,3,2,0
34951,0.0,35,114,20,6,0,7,2,6,3,6,5,0,3,2,0
34952,0.0,37,114,73,6,0,3,2,6,3,6,5,0,3,2,24
34953,0.0,34,114,43,10,1,7,5,8,6,0,5,1,7,2,0
34954,0.0,32,62,73,11,1,7,2,8,6,6,5,0,3,2,0
34955,0.0,34,106,0,17,2,7,2,10,7,6,5,1,3,2,0
34956,0.0,34,114,0,23,1,7,5,6,3,3,5,1,7,2,0
34957,0.0,42,114,73,0,1,7,2,11,8,6,5,1,3,3,25
34958,0.0,38,24,0,6,1,7,5,8,6,3,5,1,7,2,0
34959,0.0,25,56,25,6,1,3,2,8,6,0,5,1,3,2,0
34960,0.0,29,114,43,23,1,7,5,6,3,3,5,0,7,2,0
34961,0.0,36,62,37,6,0,7,2,8,6,3,5,0,3,2,0
34962,0.0,26,114,68,0,1,7,2,11,8,6,5,0,3,3,25
34963,0.0,39,22,14,10,2,6,2,8,6,0,5,1,3,2,0
34964,0.0,44,114,73,7,2,7,5,10,7,3,5,0,7,2,0
34965,0.0,25,114,37,6,2,7,5,8,6,3,5,0,7,2,0
34966,635.0,26,131,63,6,1,6,5,8,6,6,5,0,7,2,0
34967,0.0,39,131,63,23,1,6,5,6,3,0,5,0,7,2,0
34968,0.0,33,131,63,6,1,6,2,6,3,6,5,0,3,2,0
34969,0.0,31,106,45,10,0,7,2,6,3,6,5,0,3,2,0
34970,0.0,43,114,43,17,0,3,5,10,7,3,5,0,7,2,0
34971,0.0,33,45,20,6,2,3,2,6,3,6,5,1,3,2,0
34972,0.0,47,45,20,6,1,7,2,11,6,0,5,0,3,2,0
34973,0.0,27,15,11,6,2,2,2,8,6,6,5,0,3,2,0
34974,0.0,29,62,0,23,0,7,2,6,3,3,5,0,3,2,0
34975,717.0,41,45,20,10,2,7,5,6,3,4,5,1,1,2,0
34976,0.0,19,48,0,6,1,7,2,8,6,6,5,0,3,2,0
34977,0.0,64,114,0,6,1,7,2,8,6,6,5,0,3,2,0
34978,0.0,32,114,0,6,2,7,4,8,6,0,5,1,7,2,0
34979,0.0,29,62,73,6,1,7,2,6,3,6,5,1,3,2,0
34980,0.0,27,114,25,6,1,3,2,6,3,6,5,0,3,2,0
34981,0.0,39,114,37,6,1,7,6,8,6,3,5,1,7,2,0
34982,0.0,35,22,14,6,2,3,2,8,6,6,5,0,3,2,0
34983,0.0,48,62,0,6,1,7,5,8,6,3,5,0,7,2,0
34984,0.0,23,24,73,6,2,2,2,6,3,0,5,1,3,2,0
34985,0.0,28,24,25,10,1,3,2,8,6,6,5,1,3,2,0
34986,0.0,32,131,63,11,1,6,2,8,6,0,5,1,3,2,0
34987,0.0,28,62,49,11,1,7,5,11,6,3,5,1,7,2,0
34988,0.0,25,110,73,17,0,2,2,10,7,6,5,0,3,2,0
34989,0.0,48,45,20,6,1,7,5,8,6,3,5,1,7,2,0
34990,0.0,28,114,59,11,1,3,2,8,6,0,5,0,3,2,0
34991,0.0,30,109,73,17,1,2,2,11,8,0,5,1,3,3,25
34992,0.0,42,119,59,6,1,2,2,8,6,6,5,0,3,2,0
34993,0.0,41,114,68,17,1,3,2,11,8,0,5,1,3,3,25
34994,0.0,27,45,0,23,2,7,2,6,3,6,5,1,3,2,0
34995,0.0,39,114,73,6,2,7,5,8,6,3,5,1,7,2,0
34996,0.0,54,66,0,11,1,0,2,8,6,0,5,0,3,2,0
34997,0.0,45,110,73,10,0,2,2,8,6,0,5,0,3,2,0
34998,0.0,23,114,0,6,2,3,2,11,3,6,23,0,3,3,25
34999,281.0,36,24,25,6,2,3,2,8,6,6,5,1,3,2,0
35000,0.0,28,131,37,6,2,7,2,6,3,6,5,0,3,2,0
35001,0.0,41,24,32,23,2,7,2,6,3,6,5,1,3,2,0
35002,0.0,22,109,73,0,1,2,2,11,8,6,5,0,3,3,25
35003,0.0,60,48,0,10,2,7,5,8,6,3,5,0,7,2,0
35004,0.0,44,106,45,17,2,7,5,8,8,5,5,0,7,2,0
35005,29.0,63,114,43,6,1,3,5,6,3,3,5,1,7,2,0
35006,0.0,44,62,0,23,0,3,2,6,3,3,5,0,3,2,0
35007,0.0,57,114,43,6,2,3,5,8,6,3,5,0,7,2,0
35008,0.0,33,131,63,11,1,6,2,8,6,6,5,1,3,2,0
35009,0.0,27,114,0,10,2,3,2,11,3,3,5,1,3,3,25
35010,0.0,40,114,0,0,2,0,2,0,8,6,5,1,3,3,25
35011,685.0,29,56,25,11,1,3,2,8,6,6,5,1,3,2,0
35012,0.0,32,56,25,6,2,3,2,6,3,6,5,1,3,2,0
35013,0.0,27,45,0,6,2,7,5,6,3,3,5,1,7,2,0
35014,0.0,30,114,11,6,2,7,2,8,6,6,5,0,3,2,0
35015,0.0,54,62,73,17,1,7,2,10,7,6,5,0,3,2,0
35016,0.0,22,114,68,17,1,3,2,11,8,6,5,1,3,3,25
35017,0.0,46,106,45,10,1,7,2,6,3,3,5,0,3,2,0
35018,0.0,32,114,0,17,1,7,2,10,7,0,5,1,3,2,0
35019,0.0,24,131,63,6,0,6,2,8,6,6,5,0,3,2,0
35020,0.0,36,114,0,0,2,0,2,11,8,6,5,1,3,3,25
35021,0.0,29,131,63,6,1,6,5,6,3,3,5,0,7,2,0
35022,309.0,60,97,37,10,1,7,5,6,3,0,5,0,7,2,0
35023,0.0,26,114,37,6,2,7,2,6,3,6,5,1,3,2,0
35024,0.0,36,114,0,17,1,3,2,11,8,0,5,1,3,3,25
35025,0.0,32,114,43,17,1,7,2,10,7,0,5,0,3,2,0
35026,0.0,47,106,0,11,1,7,5,8,6,3,5,1,1,2,0
35027,0.0,53,114,68,17,0,7,2,11,8,0,5,0,3,1,24
35028,0.0,24,114,43,0,1,7,2,2,0,6,5,0,3,0,23
35029,0.0,32,15,11,6,2,2,5,6,3,3,5,0,7,2,0
35030,0.0,26,114,73,23,1,7,2,6,3,3,5,1,3,2,0
35031,0.0,32,114,0,23,0,7,6,6,3,3,5,0,7,2,0
35032,24.0,35,43,19,17,1,3,2,10,7,0,5,0,3,2,0
35033,0.0,21,114,59,6,2,3,5,6,3,0,5,1,7,2,0
35034,0.0,30,114,59,11,2,2,6,8,6,3,5,0,7,2,0
35035,0.0,34,4,0,0,2,0,2,11,8,6,5,1,3,3,25
35036,0.0,26,114,59,6,2,7,2,8,6,0,5,0,3,2,0
35037,0.0,39,131,63,6,2,7,2,8,6,6,5,1,3,2,0
35038,0.0,26,114,0,10,1,7,6,8,6,3,5,1,7,2,0
35039,0.0,29,4,0,0,2,0,2,11,8,6,5,1,3,3,25
35040,0.0,37,114,43,2,2,3,7,8,0,0,5,1,5,2,0
35041,0.0,34,114,43,6,1,3,2,8,6,3,5,0,3,2,0
35042,0.0,29,114,0,6,2,2,2,6,3,0,5,0,3,2,0
35043,0.0,51,114,73,10,0,7,5,8,6,3,5,0,7,2,0
35044,0.0,24,114,43,6,0,7,2,6,3,0,5,0,3,2,0
35045,0.0,37,114,37,6,1,7,2,8,6,6,5,1,3,2,0
35046,0.0,34,114,68,0,2,7,2,11,8,6,5,0,3,3,25
35047,0.0,25,109,73,17,0,2,2,11,8,0,5,0,3,3,25
35048,0.0,41,114,75,6,0,3,2,8,6,6,5,0,3,2,0
35049,41.0,45,131,63,10,2,6,6,6,3,3,5,1,7,2,0
35050,0.0,42,114,68,0,2,7,2,11,8,6,5,0,3,3,25
35051,0.0,30,114,0,0,2,6,2,11,8,6,5,1,3,3,25
35052,0.0,29,114,68,0,2,7,2,11,8,6,5,1,3,3,25
35053,0.0,26,45,0,23,2,7,2,6,3,6,5,0,3,2,0
35054,0.0,31,114,68,0,1,7,2,11,8,6,5,1,3,3,25
35055,198.0,21,56,25,6,1,3,2,6,3,6,5,1,3,2,0
35056,0.0,29,110,73,6,2,2,7,8,6,0,5,1,7,2,0
35057,0.0,40,114,43,17,2,3,5,10,7,3,5,0,7,2,0
35058,0.0,60,114,73,6,1,7,7,8,6,0,5,1,1,2,0
35059,0.0,47,114,73,23,1,2,5,6,3,3,5,0,7,2,0
35060,0.0,43,131,63,6,3,7,5,8,6,3,5,0,7,2,0
35061,0.0,28,49,50,6,0,7,2,6,3,6,5,0,3,2,0
35062,0.0,28,110,73,6,1,2,2,8,6,6,5,1,3,2,0
35063,0.0,30,131,64,6,2,6,2,6,3,6,5,1,3,2,0
35064,0.0,52,131,63,17,2,6,4,10,7,6,5,0,7,2,0
35065,0.0,26,15,14,6,1,2,2,6,3,6,5,1,3,2,0
35066,0.0,34,114,43,11,1,7,2,7,1,6,5,0,3,2,0
35067,0.0,31,48,21,6,0,7,2,6,3,6,5,0,3,2,0
35068,0.0,49,4,0,0,2,0,2,2,0,6,5,0,3,0,23
35069,0.0,42,106,0,23,2,0,2,6,3,0,5,1,3,2,0
35070,0.0,40,114,0,17,1,0,2,10,7,0,5,0,3,3,25
35071,0.0,55,114,73,10,1,7,5,6,3,3,5,0,7,2,0
35072,0.0,49,114,43,23,2,7,2,6,3,3,5,1,3,2,0
35073,0.0,31,114,73,23,0,7,5,6,3,3,5,0,7,2,0
35074,0.0,19,131,63,6,1,6,5,8,6,3,5,0,7,2,0
35075,2353.0,47,43,19,10,0,7,5,8,6,3,5,0,7,2,0
35076,0.0,38,114,75,6,0,3,6,8,6,3,5,0,7,2,0
35077,0.0,47,114,0,17,2,7,5,6,8,6,5,0,7,2,0
35078,0.0,40,114,11,6,1,2,2,6,3,6,5,0,3,2,0
35079,0.0,19,110,73,6,2,7,5,8,6,3,5,0,7,2,0
35080,0.0,29,109,73,17,1,2,2,0,8,0,5,1,3,2,24
35081,0.0,19,109,73,0,0,2,2,11,8,6,5,0,3,1,24
35082,947.0,52,24,25,23,2,3,2,6,3,0,5,1,3,2,0
35083,0.0,26,114,73,6,1,2,2,6,3,6,5,1,3,2,0
35084,0.0,21,56,25,6,2,3,2,6,3,4,5,1,3,2,0
35085,0.0,33,131,63,6,1,6,5,6,3,3,5,0,7,2,0
35086,0.0,58,114,0,10,1,7,2,6,3,6,5,0,3,2,0
35087,0.0,67,114,43,6,1,7,5,8,6,3,5,0,7,2,0
35088,0.0,28,110,73,10,1,2,2,6,3,0,5,0,3,2,0
35089,0.0,30,13,0,23,1,0,5,6,3,3,5,0,7,2,0
35090,0.0,26,109,73,0,2,2,2,2,0,6,5,1,3,0,23
35091,0.0,22,49,0,23,2,7,2,6,3,6,5,0,3,2,0
35092,0.0,33,114,43,6,1,7,5,6,3,3,5,1,7,2,0
35093,0.0,37,131,63,23,0,6,2,6,3,0,5,0,3,2,0
35094,0.0,26,114,73,0,0,3,2,11,8,6,5,0,3,3,25
35095,0.0,28,110,73,6,1,2,5,6,3,0,5,0,7,2,0
35096,0.0,52,114,43,23,2,7,6,6,3,3,5,0,7,2,0
35097,0.0,26,114,0,0,0,0,2,11,8,6,5,0,3,3,25
35098,0.0,29,131,0,6,2,7,7,8,6,0,5,0,7,2,0
35099,0.0,22,131,63,6,0,7,7,6,3,0,5,0,7,2,0
35100,0.0,23,114,59,6,1,3,6,8,6,3,5,1,7,2,0
35101,0.0,28,114,43,6,2,7,5,8,6,3,5,1,7,2,0
35102,0.0,30,114,43,17,1,3,2,10,7,6,5,0,3,2,0
35103,0.0,33,114,73,6,2,7,2,8,6,6,5,0,3,2,0
35104,71.0,56,22,0,10,0,3,2,8,6,6,5,0,3,2,0
35105,0.0,37,114,68,0,1,7,2,11,8,6,5,0,3,3,25
35106,0.0,24,114,68,17,2,3,2,11,8,6,5,1,3,3,25
35107,0.0,37,114,0,6,1,3,5,8,6,3,5,1,7,2,0
35108,0.0,36,114,59,6,1,7,2,8,6,6,5,0,3,2,0
35109,0.0,35,114,73,6,1,3,2,8,6,6,5,1,3,2,24
35110,0.0,21,114,68,0,1,7,2,11,8,6,5,1,3,3,25
35111,0.0,39,114,0,23,2,7,5,6,3,3,5,1,7,2,0
35112,0.0,26,130,62,0,2,3,2,0,4,6,5,0,3,1,24
35113,0.0,33,114,43,10,1,3,2,8,6,6,5,0,3,2,0
35114,0.0,31,114,68,0,0,7,2,11,8,6,5,1,3,3,25
35115,0.0,51,114,73,6,1,3,2,8,6,0,5,1,3,2,0
35116,0.0,45,114,68,0,3,7,2,11,8,6,5,1,3,3,25
35117,0.0,27,110,73,6,2,2,5,6,3,3,5,0,7,2,0
35118,0.0,28,114,43,6,2,7,5,8,6,3,5,1,7,2,0
35119,0.0,40,131,63,10,1,7,5,6,3,3,5,1,7,2,0
35120,0.0,22,114,43,23,2,7,2,6,3,0,5,0,3,2,0
35121,0.0,27,114,43,6,1,7,2,8,6,0,5,1,3,2,0
35122,0.0,31,114,73,0,2,7,2,11,8,6,5,1,3,3,25
35123,0.0,32,114,44,6,0,7,2,8,6,6,23,0,3,2,0
35124,0.0,28,114,73,6,2,7,6,8,6,3,5,1,7,2,0
35125,0.0,23,114,43,10,1,3,6,6,3,3,5,0,7,2,0
35126,0.0,29,4,0,0,1,0,2,7,1,6,5,1,3,0,23
35127,0.0,20,114,68,0,2,7,2,11,8,6,5,0,3,3,25
35128,0.0,24,87,72,6,0,3,2,8,6,6,5,0,3,2,0
35129,0.0,37,114,43,6,0,3,2,6,3,6,5,0,3,2,0
35130,68.0,21,49,50,6,2,7,2,6,3,6,5,1,3,2,0
35131,0.0,27,110,73,23,2,7,2,6,3,0,5,1,3,2,0
35132,0.0,27,4,0,0,2,0,2,11,8,6,5,0,3,3,25
35133,0.0,70,131,63,10,0,6,2,6,3,6,5,0,3,2,0
35134,0.0,49,4,0,0,2,0,2,11,8,6,5,1,3,3,25
35135,0.0,42,114,43,6,0,7,2,6,3,6,5,0,3,2,0
35136,0.0,31,114,68,17,1,7,2,11,8,6,5,0,3,3,25
35137,0.0,25,49,0,11,2,7,2,8,6,6,5,0,3,2,0
35138,0.0,18,114,73,17,1,7,2,11,8,0,5,0,3,1,24
35139,0.0,38,127,25,6,0,7,2,8,6,6,5,0,3,2,0
35140,0.0,35,109,73,17,0,2,2,11,8,6,5,0,3,3,25
35141,0.0,19,114,73,6,0,7,2,8,6,0,5,0,3,2,0
35142,0.0,24,15,11,6,1,2,2,8,6,0,12,1,3,2,0
